rollout/ep_len_mean,time/total_timesteps,time/episodes,time/time_elapsed,rollout/exploration_rate,time/fps,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
26.93,43681,1716,274,0.3083841666666668,159,1.49,,
26.58,43759,1720,275,0.3071491666666668,158,1.45,,
26.54,43836,1724,276,0.3059299999999999,158,1.44,,
26.8,43929,1728,276,0.30445750000000005,158,1.44,,
26.65,44004,1732,277,0.30327000000000004,158,1.41,,
26.83,44095,1736,277,0.3018291666666667,158,1.44,,
26.66,44190,1740,278,0.30032500000000006,158,1.41,,
26.55,44261,1744,278,0.29920083333333336,158,1.39,,
28.07,44486,1748,279,0.2956383333333332,158,1.47,,
27.68,44573,1752,280,0.2942608333333334,159,1.43,,
27.02,44668,1756,280,0.2927566666666668,159,1.41,,
26.09,44744,1760,281,0.2915533333333332,159,1.33,,
26.21,44841,1764,281,0.29001750000000004,159,1.32,,
26.15,44930,1768,282,0.28860833333333324,159,1.33,,
26.61,45114,1772,283,0.2856949999999999,159,1.32,,
26.76,45202,1776,284,0.28430166666666656,159,1.34,,
26.16,45313,1780,284,0.2825441666666666,159,1.31,,
26.68,45444,1784,285,0.2804700000000001,159,1.36,,
26.35,45555,1788,286,0.2787124999999998,159,1.34,,
25.62,45653,1792,287,0.2771608333333335,159,1.28,,
25.5,45736,1796,287,0.2758466666666667,158,1.27,,
25.55,45836,1800,288,0.2742633333333335,158,1.28,,
26.04,45986,1804,290,0.2718883333333335,158,1.34,,
26.17,46088,1808,290,0.27027333333333337,158,1.42,,
25.62,46180,1812,291,0.2688166666666667,158,1.38,,
26.08,46289,1816,291,0.2670908333333333,158,1.44,,
26.03,46362,1820,292,0.26593500000000014,158,1.45,,
26.48,46484,1824,292,0.2640033333333335,158,1.51,,
26.53,46582,1828,293,0.26245166666666686,158,1.54,,
26.84,46688,1832,294,0.2607733333333334,158,1.58,,
27.07,46802,1836,294,0.25896833333333313,158,1.58,,
27.15,46905,1840,295,0.2573375000000001,158,1.59,,
27.93,47054,1844,296,0.2549783333333334,158,1.64,,
26.66,47152,1848,296,0.2534266666666668,158,1.57,,
27.07,47280,1852,297,0.2514000000000002,158,1.61,,
27.43,47411,1856,298,0.24932583333333336,158,1.65,,
27.58,47502,1860,299,0.24788500000000002,158,1.66,,
27.37,47578,1864,299,0.2466816666666669,158,1.66,,
27.19,47649,1868,300,0.24555749999999987,158,1.65,,
26.29,47743,1872,300,0.24406916666666667,158,1.65,,
27.06,47908,1876,302,0.24145666666666676,158,1.71,,
26.89,48002,1880,303,0.23996833333333323,158,1.69,,
26.58,48102,1884,304,0.23838500000000007,158,1.67,,
26.3,48185,1888,304,0.23707083333333312,158,1.66,,
26.44,48297,1892,305,0.23529750000000016,158,1.66,,
26.22,48358,1896,305,0.23433166666666683,158,1.63,,
26.12,48448,1900,306,0.2329066666666666,158,1.6,,
25.18,48504,1904,306,0.23201999999999978,158,1.49,,
24.93,48581,1908,307,0.23080083333333323,158,1.44,,
25.54,48734,1912,308,0.22837833333333313,158,1.48,,
25.44,48833,1916,308,0.2268108333333334,158,1.46,,
25.3,48892,1920,309,0.22587666666666661,158,1.43,,
24.89,48973,1924,309,0.22459416666666665,158,1.39,,
25.37,49119,1928,310,0.22228249999999994,158,1.43,,
25.26,49214,1932,310,0.2207783333333333,158,1.43,,
25.9,49392,1936,311,0.21795999999999982,158,1.51,,
26.11,49516,1940,312,0.21599666666666661,158,1.53,,
25.57,49611,1944,313,0.21449249999999997,158,1.5,,
25.63,49715,1948,313,0.2128458333333334,158,1.48,,
25.67,49847,1952,314,0.21075583333333348,158,1.48,,
25.46,49957,1956,315,0.2090141666666665,158,1.46,,
,50000,,,0.2083491666666668,,,1.5,23.5
25.52,50054,1960,317,0.20747833333333332,157,1.49,,
25.77,50155,1964,318,0.20587916666666684,157,1.5,,
25.96,50245,1968,319,0.2044541666666666,157,1.53,,
26.62,50405,1972,320,0.20192083333333355,157,1.55,,
26.0,50508,1976,320,0.20028999999999997,157,1.51,,
26.07,50609,1980,321,0.19869083333333348,157,1.52,,
26.05,50707,1984,321,0.19713916666666642,157,1.52,,
25.99,50784,1988,322,0.19592000000000032,157,1.5,,
25.85,50882,1992,323,0.19436833333333325,157,1.49,,
26.15,50973,1996,323,0.19292750000000003,157,1.52,,
26.18,51066,2000,324,0.19145499999999982,157,1.52,,
26.61,51165,2004,324,0.1898875000000001,157,1.59,,
26.95,51276,2008,325,0.1881299999999999,157,1.59,,
26.05,51339,2012,326,0.18713249999999992,157,1.49,,
25.93,51426,2016,326,0.18575499999999978,157,1.48,,
26.45,51537,2020,327,0.18399750000000026,157,1.56,,
26.44,51617,2024,327,0.1827308333333333,157,1.55,,
25.92,51711,2028,328,0.18124250000000008,157,1.49,,
26.26,51840,2032,329,0.17920000000000003,157,1.47,,
25.9,51982,2036,330,0.17695166666666684,157,1.42,,
25.57,52073,2040,331,0.1755108333333335,157,1.4,,
27.01,52312,2044,333,0.17172666666666658,156,1.54,,
26.55,52370,2048,333,0.17080833333333323,156,1.52,,
25.99,52446,2052,334,0.16960500000000012,156,1.47,,
25.7,52527,2056,334,0.16832250000000015,156,1.42,,
26.38,52692,2060,335,0.1657099999999998,157,1.42,,
26.45,52800,2064,336,0.16399999999999992,157,1.43,,
26.42,52887,2068,336,0.16262250000000011,157,1.41,,
25.67,52972,2072,337,0.16127666666666673,157,1.35,,
27.06,53214,2076,338,0.15744499999999995,157,1.44,,
26.85,53294,2080,339,0.1561783333333333,157,1.42,,
26.78,53385,2084,339,0.15473749999999975,157,1.4,,
27.65,53549,2088,340,0.15214083333333328,157,1.48,,
28.31,53713,2092,341,0.14954416666666692,157,1.53,,
28.58,53831,2096,342,0.14767583333333312,157,1.54,,
28.76,53942,2100,342,0.14591833333333337,157,1.56,,
29.98,54163,2104,344,0.14241916666666654,157,1.64,,
29.38,54214,2108,345,0.1416116666666669,157,1.6,,
29.61,54300,2112,345,0.14024999999999976,156,1.64,,
29.72,54398,2116,346,0.13869833333333337,156,1.67,,
29.64,54501,2120,347,0.13706750000000012,156,1.66,,
29.57,54574,2124,348,0.13591166666666687,156,1.67,,
29.66,54677,2128,348,0.1342808333333334,156,1.69,,
29.8,54820,2132,349,0.13201666666666667,156,1.72,,
29.29,54911,2136,350,0.13057583333333345,156,1.69,,
29.03,54976,2140,350,0.1295466666666667,156,1.65,,
27.46,55058,2144,351,0.1282483333333332,156,1.52,,
27.74,55144,2148,351,0.12688666666666681,156,1.58,,
28.11,55257,2152,352,0.12509750000000008,156,1.63,,
28.08,55335,2156,352,0.1238625000000001,156,1.66,,
27.91,55483,2160,353,0.12151916666666673,156,1.64,,
27.8,55580,2164,354,0.11998333333333311,156,1.64,,
27.83,55670,2168,355,0.11855833333333343,156,1.66,,
27.76,55748,2172,355,0.11732333333333345,156,1.65,,
26.39,55853,2176,356,0.11566083333333343,156,1.55,,
26.87,55981,2180,356,0.11363416666666648,156,1.63,,
26.95,56080,2184,357,0.11206666666666676,156,1.66,,
27.13,56262,2188,359,0.1091850000000002,156,1.69,,
27.49,56462,2192,361,0.1060183333333331,156,1.71,,
26.92,56523,2196,361,0.10505249999999988,156,1.68,,
26.48,56590,2200,362,0.1039916666666666,156,1.64,,
25.13,56676,2204,362,0.10263,156,1.53,,
26.85,56899,2208,363,0.09909916666666685,156,1.63,,
26.63,56963,2212,364,0.0980858333333332,156,1.59,,
26.45,57043,2216,364,0.09681916666666657,156,1.58,,
26.08,57109,2220,365,0.09577416666666694,156,1.53,,
26.12,57186,2224,365,0.09455499999999983,156,1.53,,
26.37,57314,2228,366,0.09252833333333343,156,1.56,,
25.8,57400,2232,366,0.09116666666666695,156,1.55,,
25.89,57500,2236,367,0.08958333333333346,156,1.54,,
26.2,57596,2240,368,0.08806333333333327,156,1.6,,
26.27,57685,2244,368,0.08665416666666681,156,1.58,,
26.46,57790,2248,369,0.08499166666666647,156,1.59,,
26.21,57878,2252,369,0.08359833333333322,156,1.59,,
26.39,57974,2256,370,0.08207833333333303,156,1.59,,
26.47,58130,2260,371,0.07960833333333306,156,1.62,,
26.41,58221,2264,372,0.07816750000000017,156,1.61,,
26.19,58289,2268,372,0.07709083333333344,156,1.58,,
26.33,58381,2272,373,0.07563416666666634,156,1.59,,
26.21,58474,2276,374,0.07416166666666668,156,1.56,,
25.92,58573,2280,375,0.07259416666666685,155,1.48,,
26.55,58735,2284,376,0.07002916666666659,155,1.51,,
25.77,58839,2288,377,0.06838250000000012,155,1.43,,
24.8,58942,2292,378,0.06675166666666654,155,1.35,,
25.21,59044,2296,378,0.06513666666666662,155,1.39,,
25.49,59139,2300,379,0.06363249999999987,155,1.41,,
25.14,59190,2304,379,0.06282500000000024,155,1.37,,
24.48,59347,2308,380,0.06033916666666672,155,1.38,,
24.65,59428,2312,381,0.05905666666666676,155,1.4,,
24.61,59504,2316,381,0.05785333333333331,155,1.39,,
24.88,59597,2320,382,0.056380833333333547,155,1.43,,
24.78,59664,2324,382,0.05532000000000015,155,1.42,,
24.97,59811,2328,383,0.052992499999999776,155,1.42,,
25.15,59915,2332,384,0.051345833333333535,155,1.43,,
25.09,60009,2336,384,0.05,155,1.47,,
25.22,60118,2340,385,0.05,155,1.48,,
25.05,60190,2344,386,0.05,155,1.46,,
25.05,60295,2348,386,0.05,155,1.4,,
25.22,60400,2352,387,0.05,155,1.4,,
25.56,60530,2356,388,0.05,155,1.4,,
24.64,60594,2360,389,0.05,155,1.33,,
24.78,60699,2364,390,0.05,155,1.32,,
24.69,60758,2368,391,0.05,155,1.31,,
24.62,60843,2372,391,0.05,155,1.33,,
24.73,60947,2376,392,0.05,155,1.35,,
25.21,61094,2380,393,0.05,155,1.37,,
24.49,61184,2384,393,0.05,155,1.34,,
24.51,61290,2388,394,0.05,155,1.33,,
24.22,61364,2392,395,0.05,155,1.33,,
23.81,61425,2396,395,0.05,155,1.28,,
23.46,61485,2400,395,0.05,155,1.24,,
23.62,61552,2404,396,0.05,155,1.25,,
23.02,61649,2408,396,0.05,155,1.18,,
22.91,61719,2412,397,0.05,155,1.18,,
22.9,61794,2416,397,0.05,155,1.18,,
23.15,61912,2420,398,0.05,155,1.18,,
23.47,62011,2424,399,0.05,155,1.23,,
22.77,62088,2428,399,0.05,155,1.16,,
22.81,62196,2432,400,0.05,155,1.16,,
22.91,62300,2436,400,0.05,155,1.15,,
23.37,62455,2440,402,0.05,155,1.19,,
23.39,62529,2444,402,0.05,155,1.21,,
23.25,62620,2448,403,0.05,155,1.23,,
23.14,62714,2452,404,0.05,154,1.22,,
22.41,62771,2456,405,0.05,154,1.19,,
22.91,62885,2460,406,0.05,154,1.25,,
22.92,62991,2464,406,0.05,154,1.28,,
23.41,63099,2468,407,0.05,154,1.33,,
23.46,63189,2472,407,0.05,154,1.34,,
23.26,63273,2476,408,0.05,154,1.33,,
22.45,63339,2480,408,0.05,154,1.28,,
22.39,63423,2484,409,0.05,154,1.27,,
22.41,63531,2488,410,0.05,154,1.35,,
23.11,63675,2492,410,0.05,154,1.41,,
23.5,63775,2496,411,0.05,154,1.45,,
23.54,63839,2500,411,0.05,154,1.47,,
24.08,63960,2504,412,0.05,154,1.55,,
23.71,64020,2508,413,0.05,154,1.52,,
23.78,64097,2512,413,0.05,154,1.53,,
23.84,64178,2516,414,0.05,154,1.52,,
23.57,64269,2520,414,0.05,154,1.54,,
23.48,64359,2524,415,0.05,155,1.53,,
23.47,64435,2528,415,0.05,154,1.55,,
23.16,64512,2532,416,0.05,154,1.52,,
23.22,64622,2536,417,0.05,154,1.5,,
23.46,64801,2540,419,0.05,154,1.52,,
23.65,64894,2544,420,0.05,154,1.54,,
23.98,65018,2548,420,0.05,154,1.57,,
23.83,65097,2552,421,0.05,154,1.53,,
23.83,65154,2556,421,0.05,154,1.51,,
23.28,65213,2560,422,0.05,154,1.44,,
23.07,65298,2564,422,0.05,154,1.39,,
22.91,65390,2568,423,0.05,154,1.37,,
22.78,65467,2572,423,0.05,154,1.35,,
22.52,65525,2576,424,0.05,154,1.33,,
22.42,65581,2580,424,0.05,154,1.33,,
22.34,65657,2584,424,0.05,154,1.29,,
22.08,65739,2588,425,0.05,154,1.2,,
21.51,65826,2592,426,0.05,154,1.13,,
21.57,65932,2596,426,0.05,154,1.13,,
22.82,66121,2600,427,0.05,154,1.28,,
22.64,66224,2604,428,0.05,154,1.25,,
22.84,66304,2608,428,0.05,154,1.28,,
22.89,66386,2612,429,0.05,154,1.28,,
23.89,66567,2616,431,0.05,154,1.37,,
24.03,66672,2620,432,0.05,154,1.36,,
25.62,66921,2624,434,0.05,154,1.44,,
25.91,67026,2628,434,0.05,154,1.45,,
25.76,67088,2632,435,0.05,154,1.43,,
25.34,67156,2636,435,0.05,154,1.4,,
24.31,67232,2640,436,0.05,154,1.27,,
24.46,67340,2644,436,0.05,154,1.3,,
24.09,67427,2648,437,0.05,154,1.29,,
24.23,67520,2652,438,0.05,154,1.33,,
25.48,67702,2656,439,0.05,154,1.4,,
25.45,67758,2660,439,0.05,154,1.4,,
25.31,67829,2664,440,0.05,154,1.39,,
25.18,67908,2668,440,0.05,154,1.36,,
25.41,68008,2672,441,0.05,154,1.37,,
25.77,68102,2676,441,0.05,154,1.43,,
26.19,68200,2680,442,0.05,154,1.46,,
25.99,68256,2684,442,0.05,154,1.44,,
26.75,68414,2688,443,0.05,154,1.49,,
26.35,68461,2692,444,0.05,154,1.45,,
26.16,68548,2696,445,0.05,153,1.43,,
25.21,68642,2700,446,0.05,153,1.3,,
25.37,68761,2704,447,0.05,153,1.35,,
25.79,68883,2708,448,0.05,153,1.37,,
25.67,68953,2712,448,0.05,153,1.35,,
24.67,69034,2716,449,0.05,153,1.25,,
24.41,69113,2720,449,0.05,153,1.22,,
22.82,69203,2724,450,0.05,153,1.12,,
23.35,69361,2728,451,0.05,153,1.18,,
23.57,69445,2732,451,0.05,153,1.2,,
23.63,69519,2736,452,0.05,153,1.2,,
23.44,69576,2740,452,0.05,153,1.19,,
23.04,69644,2744,453,0.05,153,1.13,,
22.83,69710,2748,453,0.05,153,1.07,,
22.6,69780,2752,453,0.05,153,1.02,,
21.89,69891,2756,454,0.05,153,1.02,,
22.08,69966,2760,455,0.05,153,1.06,,
22.08,70037,2764,455,0.05,153,1.07,,
22.09,70117,2768,456,0.05,153,1.08,,
22.22,70230,2772,456,0.05,153,1.16,,
22.65,70367,2776,457,0.05,153,1.17,,
22.78,70478,2780,458,0.05,153,1.21,,
23.14,70570,2784,459,0.05,153,1.27,,
22.59,70673,2788,460,0.05,153,1.25,,
23.04,70765,2792,461,0.05,153,1.31,,
22.89,70837,2796,462,0.05,153,1.31,,
23.08,70950,2800,462,0.05,153,1.32,,
22.75,71036,2804,463,0.05,153,1.25,,
22.47,71130,2808,464,0.05,153,1.27,,
22.91,71244,2812,464,0.05,153,1.35,,
23.83,71417,2816,465,0.05,153,1.43,,
23.83,71496,2820,466,0.05,153,1.43,,
23.89,71592,2824,466,0.05,153,1.43,,
23.13,71674,2828,467,0.05,153,1.37,,
23.37,71782,2832,468,0.05,153,1.38,,
23.69,71888,2836,468,0.05,153,1.41,,
23.64,71940,2840,469,0.05,153,1.41,,
23.67,72011,2844,469,0.05,153,1.43,,
23.63,72073,2848,470,0.05,153,1.45,,
23.56,72136,2852,470,0.05,153,1.46,,
23.36,72227,2856,470,0.05,153,1.45,,
23.7,72336,2860,471,0.05,153,1.46,,
23.83,72420,2864,472,0.05,153,1.47,,
24.89,72606,2868,473,0.05,153,1.58,,
24.84,72714,2872,474,0.05,153,1.49,,
24.37,72804,2876,475,0.05,153,1.45,,
24.21,72899,2880,476,0.05,152,1.43,,
24.11,72981,2884,477,0.05,152,1.43,,
23.82,73055,2888,477,0.05,152,1.4,,
24.31,73196,2892,478,0.05,152,1.41,,
24.36,73273,2896,479,0.05,152,1.4,,
23.85,73335,2900,479,0.05,152,1.37,,
23.93,73429,2904,480,0.05,152,1.37,,
24.14,73544,2908,480,0.05,152,1.39,,
23.84,73628,2912,481,0.05,152,1.32,,
23.6,73777,2916,482,0.05,153,1.34,,
23.66,73862,2920,482,0.05,153,1.34,,
23.4,73932,2924,483,0.05,153,1.33,,
23.56,74030,2928,483,0.05,153,1.34,,
23.66,74148,2932,484,0.05,153,1.37,,
23.55,74243,2936,485,0.05,153,1.37,,
24.17,74357,2940,485,0.05,153,1.41,,
24.57,74468,2944,486,0.05,153,1.4,,
24.73,74546,2948,486,0.05,153,1.39,,
24.99,74635,2952,487,0.05,152,1.41,,
25.3,74757,2956,488,0.05,152,1.39,,
24.94,74830,2960,489,0.05,152,1.35,,
24.59,74879,2964,490,0.05,152,1.31,,
23.36,74942,2968,490,0.05,152,1.18,,
,75000,,,0.05,,,2.25,40.75
23.6,75074,2972,492,0.05,152,1.26,,
24.25,75229,2976,493,0.05,152,1.29,,
24.53,75352,2980,494,0.05,152,1.31,,
24.53,75434,2984,494,0.05,152,1.3,,
24.91,75546,2988,495,0.05,152,1.32,,
24.58,75654,2992,496,0.05,152,1.35,,
24.72,75745,2996,496,0.05,152,1.37,,
25.03,75838,3000,497,0.05,152,1.4,,
24.94,75923,3004,497,0.05,152,1.4,,
24.9,76034,3008,498,0.05,152,1.37,,
24.82,76110,3012,499,0.05,152,1.4,,
24.57,76234,3016,500,0.05,152,1.33,,
24.48,76310,3020,500,0.05,152,1.33,,
24.73,76405,3024,501,0.05,152,1.36,,
24.63,76493,3028,501,0.05,152,1.34,,
25.07,76655,3032,503,0.05,152,1.39,,
25.07,76750,3036,504,0.05,152,1.38,,
24.84,76841,3040,505,0.05,152,1.37,,
24.63,76931,3044,505,0.05,152,1.38,,
24.4,76986,3048,506,0.05,152,1.36,,
24.21,77056,3052,506,0.05,152,1.34,,
23.62,77119,3056,507,0.05,152,1.31,,
23.96,77226,3060,507,0.05,152,1.36,,
24.33,77312,3064,508,0.05,152,1.4,,
24.88,77430,3068,508,0.05,152,1.46,,
24.48,77522,3072,509,0.05,152,1.4,,
23.81,77610,3076,510,0.05,152,1.36,,
23.74,77726,3080,510,0.05,152,1.34,,
23.67,77801,3084,511,0.05,152,1.33,,
23.52,77898,3088,511,0.05,152,1.35,,
23.42,77996,3092,512,0.05,152,1.31,,
23.43,78088,3096,512,0.05,152,1.33,,
23.34,78172,3100,513,0.05,152,1.3,,
23.55,78278,3104,514,0.05,152,1.33,,
23.23,78357,3108,514,0.05,152,1.31,,
23.26,78436,3112,515,0.05,152,1.3,,
22.72,78506,3116,515,0.05,152,1.27,,
22.97,78607,3120,516,0.05,152,1.3,,
22.79,78684,3124,517,0.05,152,1.27,,
22.82,78775,3128,518,0.05,152,1.27,,
22.17,78872,3132,519,0.05,151,1.22,,
22.16,78966,3136,519,0.05,151,1.24,,
22.16,79057,3140,520,0.05,151,1.25,,
22.0,79131,3144,520,0.05,151,1.24,,
22.35,79221,3148,521,0.05,151,1.29,,
22.78,79334,3152,522,0.05,151,1.33,,
23.34,79453,3156,522,0.05,151,1.4,,
23.07,79533,3160,523,0.05,151,1.35,,
23.14,79626,3164,523,0.05,151,1.39,,
22.94,79724,3168,524,0.05,151,1.41,,
23.33,79855,3172,525,0.05,152,1.44,,
23.09,79919,3176,525,0.05,152,1.41,,
22.83,80009,3180,526,0.05,151,1.41,,
22.7,80071,3184,526,0.05,151,1.39,,
22.9,80188,3188,527,0.05,152,1.39,,
22.63,80259,3192,528,0.05,152,1.36,,
22.71,80359,3196,528,0.05,152,1.36,,
22.65,80437,3200,529,0.05,152,1.39,,
22.8,80558,3204,529,0.05,151,1.41,,
22.88,80645,3208,530,0.05,151,1.4,,
22.98,80734,3212,531,0.05,151,1.4,,
23.16,80822,3216,532,0.05,151,1.42,,
23.44,80951,3220,533,0.05,151,1.43,,
24.34,81118,3224,535,0.05,151,1.53,,
24.3,81205,3228,535,0.05,151,1.53,,
24.62,81334,3232,536,0.05,151,1.51,,
24.52,81418,3236,536,0.05,151,1.49,,
24.38,81495,3240,537,0.05,151,1.47,,
24.26,81557,3244,537,0.05,151,1.46,,
24.52,81673,3248,538,0.05,151,1.47,,
24.25,81759,3252,539,0.05,151,1.46,,
23.75,81828,3256,539,0.05,151,1.41,,
23.8,81913,3260,540,0.05,151,1.45,,
23.62,81988,3264,540,0.05,151,1.42,,
23.46,82070,3268,540,0.05,151,1.35,,
23.02,82157,3272,541,0.05,151,1.31,,
23.33,82252,3276,542,0.05,151,1.37,,
23.25,82334,3280,542,0.05,151,1.32,,
23.86,82457,3284,543,0.05,151,1.39,,
23.52,82540,3288,543,0.05,151,1.34,,
23.66,82625,3292,544,0.05,151,1.35,,
23.47,82706,3296,545,0.05,151,1.35,,
23.36,82773,3300,545,0.05,151,1.33,,
22.89,82847,3304,546,0.05,151,1.26,,
22.69,82914,3308,547,0.05,151,1.23,,
22.74,83008,3312,548,0.05,151,1.23,,
22.73,83095,3316,548,0.05,151,1.23,,
22.33,83184,3320,549,0.05,151,1.18,,
21.91,83309,3324,550,0.05,151,1.12,,
21.78,83383,3328,550,0.05,151,1.13,,
21.2,83454,3332,551,0.05,151,1.11,,
21.39,83557,3336,551,0.05,151,1.1,,
21.24,83619,3340,552,0.05,151,1.08,,
21.43,83700,3344,552,0.05,151,1.11,,
20.89,83762,3348,552,0.05,151,1.09,,
21.56,83915,3352,553,0.05,151,1.14,,
22.15,84043,3356,554,0.05,151,1.21,,
21.96,84109,3360,555,0.05,151,1.15,,
22.23,84211,3364,555,0.05,151,1.16,,
22.46,84316,3368,556,0.05,151,1.2,,
22.93,84450,3372,557,0.05,151,1.24,,
23.61,84613,3376,558,0.05,151,1.28,,
23.42,84676,3380,558,0.05,151,1.3,,
22.99,84756,3384,559,0.05,151,1.26,,
23.09,84849,3388,559,0.05,151,1.32,,
23.01,84926,3392,560,0.05,151,1.33,,
23.16,85022,3396,561,0.05,151,1.3,,
23.46,85119,3400,562,0.05,151,1.32,,
23.63,85210,3404,563,0.05,151,1.38,,
24.57,85371,3408,564,0.05,151,1.49,,
24.4,85448,3412,564,0.05,151,1.51,,
24.64,85559,3416,565,0.05,151,1.52,,
24.53,85637,3420,565,0.05,151,1.55,,
24.08,85717,3424,566,0.05,151,1.51,,
24.08,85791,3428,566,0.05,151,1.49,,
24.33,85887,3432,567,0.05,151,1.53,,
23.85,85942,3436,567,0.05,151,1.49,,
24.39,86058,3440,568,0.05,151,1.56,,
24.87,86187,3444,569,0.05,151,1.56,,
25.34,86296,3448,569,0.05,151,1.57,,
24.96,86411,3452,570,0.05,151,1.56,,
24.72,86515,3456,571,0.05,151,1.54,,
24.78,86587,3460,571,0.05,151,1.55,,
24.93,86704,3464,572,0.05,151,1.56,,
25.82,86898,3468,573,0.05,151,1.66,,
25.65,87015,3472,574,0.05,151,1.66,,
24.76,87089,3476,575,0.05,151,1.6,,
24.78,87154,3480,576,0.05,151,1.58,,
24.81,87237,3484,577,0.05,151,1.58,,
24.6,87309,3488,577,0.05,151,1.51,,
25.06,87432,3492,578,0.05,151,1.53,,
24.64,87486,3496,578,0.05,151,1.49,,
24.7,87589,3500,579,0.05,151,1.49,,
24.59,87669,3504,579,0.05,151,1.45,,
23.98,87769,3508,580,0.05,151,1.41,,
24.36,87884,3512,581,0.05,151,1.41,,
23.84,87943,3516,581,0.05,151,1.39,,
23.86,88023,3520,582,0.05,151,1.36,,
23.91,88108,3524,582,0.05,151,1.37,,
23.81,88172,3528,583,0.05,151,1.35,,
24.09,88296,3532,583,0.05,151,1.39,,
24.36,88378,3536,584,0.05,151,1.42,,
24.39,88497,3540,584,0.05,151,1.42,,
24.02,88589,3544,585,0.05,151,1.4,,
24.08,88704,3548,586,0.05,151,1.43,,
23.76,88787,3552,586,0.05,151,1.36,,
23.41,88856,3556,587,0.05,151,1.3,,
23.29,88916,3560,587,0.05,151,1.3,,
22.87,88991,3564,588,0.05,151,1.3,,
21.72,89070,3568,589,0.05,151,1.19,,
21.29,89144,3572,590,0.05,151,1.14,,
21.24,89213,3576,590,0.05,151,1.12,,
21.24,89278,3580,591,0.05,150,1.13,,
21.22,89359,3584,591,0.05,150,1.11,,
21.48,89457,3588,592,0.05,150,1.15,,
21.6,89592,3592,593,0.05,150,1.16,,
21.93,89679,3596,593,0.05,151,1.21,,
21.58,89747,3600,594,0.05,151,1.18,,
21.41,89810,3604,594,0.05,151,1.15,,
21.35,89904,3608,595,0.05,151,1.11,,
20.93,89977,3612,595,0.05,151,1.07,,
21.15,90058,3616,596,0.05,151,1.07,,
22.0,90223,3620,597,0.05,151,1.17,,
22.02,90310,3624,597,0.05,151,1.17,,
22.41,90413,3628,598,0.05,151,1.2,,
22.08,90504,3632,599,0.05,151,1.14,,
22.22,90600,3636,599,0.05,151,1.16,,
22.05,90702,3640,600,0.05,151,1.14,,
21.83,90772,3644,600,0.05,151,1.13,,
21.25,90829,3648,601,0.05,151,1.07,,
21.01,90888,3652,601,0.05,151,1.07,,
21.31,90987,3656,602,0.05,151,1.1,,
22.11,91127,3660,603,0.05,150,1.19,,
22.41,91232,3664,604,0.05,150,1.17,,
23.04,91374,3668,606,0.05,150,1.24,,
23.86,91530,3672,607,0.05,150,1.32,,
24.25,91638,3676,607,0.05,150,1.37,,
25.09,91787,3680,608,0.05,150,1.48,,
24.87,91846,3684,609,0.05,150,1.45,,
24.91,91948,3688,609,0.05,150,1.45,,
24.24,92016,3692,610,0.05,150,1.4,,
24.05,92084,3696,610,0.05,150,1.38,,
24.91,92238,3700,611,0.05,150,1.47,,
25.06,92316,3704,611,0.05,150,1.47,,
25.17,92421,3708,612,0.05,150,1.52,,
25.22,92499,3712,613,0.05,150,1.53,,
25.11,92569,3716,613,0.05,150,1.53,,
24.8,92703,3720,614,0.05,150,1.53,,
25.67,92877,3724,615,0.05,150,1.57,,
25.57,92970,3728,615,0.05,150,1.59,,
25.91,93095,3732,616,0.05,150,1.66,,
25.84,93184,3736,617,0.05,150,1.66,,
25.81,93283,3740,618,0.05,150,1.65,,
26.09,93381,3744,619,0.05,150,1.69,,
26.55,93484,3748,620,0.05,150,1.76,,
26.73,93561,3752,621,0.05,150,1.79,,
26.44,93631,3756,621,0.05,150,1.76,,
25.79,93706,3760,622,0.05,150,1.7,,
25.34,93766,3764,622,0.05,150,1.67,,
25.03,93877,3768,623,0.05,150,1.62,,
24.33,93963,3772,623,0.05,150,1.53,,
24.19,94057,3776,624,0.05,150,1.5,,
