rollout/ep_len_mean,rollout/exploration_rate,rollout/ep_rew_mean,time/episodes,time/time_elapsed,time/total_timesteps,time/fps,eval/mean_ep_length,eval/mean_reward
22.7,0.0,1.37,6020,1552,150624,97,,
22.75,0.0,1.39,6024,1553,150720,97,,
22.66,0.0,1.36,6028,1554,150793,96,,
22.88,0.0,1.39,6032,1555,150880,96,,
22.87,0.0,1.4,6036,1556,150977,97,,
23.1,0.0,1.43,6040,1557,151079,97,,
23.14,0.0,1.43,6044,1558,151151,97,,
23.46,0.0,1.51,6048,1559,151257,97,,
23.43,0.0,1.5,6052,1559,151355,97,,
23.3,0.0,1.46,6056,1560,151425,97,,
23.47,0.0,1.48,6060,1561,151525,97,,
23.23,0.0,1.45,6064,1562,151600,97,,
23.47,0.0,1.45,6068,1563,151699,97,,
23.98,0.0,1.44,6072,1564,151832,97,,
23.23,0.0,1.35,6076,1565,151908,97,,
23.51,0.0,1.39,6080,1566,152020,97,,
23.21,0.0,1.35,6084,1567,152092,97,,
23.41,0.0,1.4,6088,1569,152212,96,,
23.22,0.0,1.36,6092,1570,152290,96,,
23.29,0.0,1.39,6096,1571,152382,96,,
23.46,0.0,1.41,6100,1572,152482,96,,
23.29,0.0,1.37,6104,1572,152559,96,,
22.74,0.0,1.32,6108,1573,152645,96,,
22.61,0.0,1.31,6112,1574,152729,96,,
22.94,0.0,1.39,6116,1575,152844,97,,
23.19,0.0,1.44,6120,1576,152943,97,,
23.06,0.0,1.44,6124,1577,153026,97,,
23.38,0.0,1.47,6128,1578,153131,97,,
23.25,0.0,1.44,6132,1578,153205,97,,
23.2,0.0,1.44,6136,1579,153297,97,,
23.65,0.0,1.53,6140,1581,153444,97,,
23.94,0.0,1.54,6144,1582,153545,97,,
24.22,0.0,1.54,6148,1584,153679,96,,
23.87,0.0,1.5,6152,1585,153742,96,,
23.98,0.0,1.54,6156,1586,153823,96,,
23.92,0.0,1.53,6160,1586,153917,96,,
23.89,0.0,1.53,6164,1587,153989,96,,
23.73,0.0,1.52,6168,1588,154072,97,,
23.28,0.0,1.53,6172,1589,154160,97,,
23.47,0.0,1.57,6176,1589,154255,97,,
23.13,0.0,1.5,6180,1590,154333,97,,
23.3,0.0,1.52,6184,1591,154422,97,,
22.77,0.0,1.43,6188,1592,154489,97,,
23.18,0.0,1.46,6192,1593,154608,97,,
23.46,0.0,1.47,6196,1594,154728,97,,
23.13,0.0,1.41,6200,1595,154795,97,,
23.45,0.0,1.48,6204,1596,154904,97,,
23.45,0.0,1.47,6208,1597,154990,97,,
23.67,0.0,1.49,6212,1599,155096,96,,
23.39,0.0,1.45,6216,1600,155183,96,,
23.45,0.0,1.43,6220,1601,155288,96,,
23.41,0.0,1.41,6224,1601,155367,96,,
23.33,0.0,1.42,6228,1602,155464,96,,
23.8,0.0,1.49,6232,1603,155585,97,,
23.98,0.0,1.51,6236,1604,155695,97,,
23.33,0.0,1.39,6240,1605,155777,97,,
22.93,0.0,1.35,6244,1606,155838,97,,
22.38,0.0,1.27,6248,1607,155917,97,,
22.43,0.0,1.26,6252,1607,155985,97,,
22.54,0.0,1.25,6256,1608,156077,97,,
22.39,0.0,1.24,6260,1609,156156,97,,
22.57,0.0,1.28,6264,1610,156246,97,,
22.88,0.0,1.32,6268,1611,156360,97,,
23.77,0.0,1.4,6272,1613,156537,96,,
23.86,0.0,1.39,6276,1615,156641,96,,
23.53,0.0,1.37,6280,1615,156686,96,,
23.68,0.0,1.4,6284,1616,156790,96,,
23.93,0.0,1.46,6288,1617,156882,96,,
24.55,0.0,1.59,6292,1619,157063,96,,
23.85,0.0,1.52,6296,1619,157113,96,,
23.84,0.0,1.54,6300,1620,157179,96,,
23.53,0.0,1.48,6304,1621,157257,97,,
23.53,0.0,1.49,6308,1622,157343,97,,
23.47,0.0,1.45,6312,1623,157443,97,,
23.77,0.0,1.5,6316,1624,157560,97,,
23.47,0.0,1.47,6320,1624,157635,97,,
23.43,0.0,1.45,6324,1625,157710,97,,
23.31,0.0,1.46,6328,1626,157795,96,,
23.36,0.0,1.46,6332,1628,157921,96,,
23.12,0.0,1.43,6336,1629,158007,96,,
23.48,0.0,1.43,6340,1631,158125,96,,
23.6,0.0,1.45,6344,1631,158198,96,,
23.43,0.0,1.43,6348,1632,158260,96,,
24.3,0.0,1.55,6352,1633,158415,96,,
24.32,0.0,1.56,6356,1634,158509,96,,
24.38,0.0,1.56,6360,1635,158594,96,,
24.4,0.0,1.54,6364,1636,158686,96,,
23.97,0.0,1.5,6368,1637,158757,96,,
23.76,0.0,1.49,6372,1638,158913,96,,
23.94,0.0,1.5,6376,1639,159035,96,,
24.35,0.0,1.54,6380,1640,159121,97,,
24.13,0.0,1.5,6384,1641,159203,96,,
24.11,0.0,1.5,6388,1642,159293,96,,
23.23,0.0,1.36,6392,1643,159386,96,,
23.63,0.0,1.42,6396,1644,159476,96,,
24.04,0.0,1.44,6400,1646,159583,96,,
24.09,0.0,1.44,6404,1647,159666,96,,
24.11,0.0,1.44,6408,1647,159754,96,,
23.86,0.0,1.42,6412,1648,159829,96,,
23.68,0.0,1.36,6416,1649,159928,96,,
23.76,0.0,1.37,6420,1650,160011,96,,
23.79,0.0,1.37,6424,1651,160089,96,,
23.79,0.0,1.35,6428,1652,160174,96,,
23.5,0.0,1.29,6432,1652,160271,96,,
23.74,0.0,1.34,6436,1653,160381,96,,
23.77,0.0,1.37,6440,1655,160502,96,,
23.92,0.0,1.38,6444,1656,160590,96,,
24.17,0.0,1.41,6448,1657,160677,96,,
23.88,0.0,1.42,6452,1658,160803,96,,
23.6,0.0,1.38,6456,1659,160869,96,,
23.4,0.0,1.34,6460,1660,160934,96,,
23.44,0.0,1.36,6464,1661,161030,96,,
23.6,0.0,1.35,6468,1662,161117,96,,
22.98,0.0,1.28,6472,1663,161211,96,,
22.42,0.0,1.22,6476,1663,161277,96,,
22.26,0.0,1.21,6480,1664,161347,96,,
22.62,0.0,1.24,6484,1665,161465,96,,
22.6,0.0,1.23,6488,1666,161553,96,,
22.69,0.0,1.22,6492,1667,161655,96,,
22.47,0.0,1.18,6496,1668,161723,96,,
22.36,0.0,1.18,6500,1669,161819,96,,
22.57,0.0,1.2,6504,1671,161923,96,,
22.79,0.0,1.21,6508,1672,162033,96,,
23.27,0.0,1.33,6512,1674,162156,96,,
23.23,0.0,1.33,6516,1675,162251,96,,
23.55,0.0,1.39,6520,1677,162366,96,,
23.7,0.0,1.43,6524,1678,162459,96,,
23.67,0.0,1.42,6528,1679,162541,96,,
23.64,0.0,1.45,6532,1680,162635,96,,
23.48,0.0,1.42,6536,1680,162729,96,,
23.06,0.0,1.4,6540,1681,162808,96,,
23.27,0.0,1.46,6544,1682,162917,96,,
23.19,0.0,1.44,6548,1683,162996,96,,
22.78,0.0,1.37,6552,1684,163081,96,,
22.81,0.0,1.4,6556,1684,163150,96,,
22.91,0.0,1.44,6560,1685,163225,96,,
22.83,0.0,1.41,6564,1686,163313,96,,
22.83,0.0,1.45,6568,1687,163400,96,,
22.85,0.0,1.46,6572,1688,163496,96,,
23.05,0.0,1.49,6576,1689,163582,96,,
23.94,0.0,1.63,6580,1691,163741,96,,
23.75,0.0,1.61,6584,1692,163840,96,,
23.73,0.0,1.59,6588,1693,163926,96,,
23.78,0.0,1.59,6592,1694,164033,96,,
23.92,0.0,1.62,6596,1695,164115,96,,
23.95,0.0,1.61,6600,1696,164214,96,,
24.35,0.0,1.69,6604,1697,164358,96,,
24.03,0.0,1.65,6608,1698,164436,96,,
23.65,0.0,1.57,6612,1699,164521,96,,
23.52,0.0,1.58,6616,1699,164603,96,,
23.12,0.0,1.51,6620,1700,164678,96,,
22.87,0.0,1.47,6624,1701,164746,96,,
23.27,0.0,1.51,6628,1702,164868,96,,
23.13,0.0,1.48,6632,1703,164948,96,,
23.56,0.0,1.53,6636,1705,165085,96,,
23.65,0.0,1.53,6640,1706,165173,96,,
24.01,0.0,1.53,6644,1707,165318,96,,
23.95,0.0,1.54,6648,1708,165391,96,,
23.73,0.0,1.5,6652,1709,165454,96,,
23.81,0.0,1.48,6656,1710,165531,96,,
24.04,0.0,1.48,6660,1711,165629,96,,
23.83,0.0,1.47,6664,1711,165696,96,,
24.03,0.0,1.46,6668,1712,165803,96,,
23.82,0.0,1.45,6672,1713,165878,96,,
24.1,0.0,1.47,6676,1714,165992,96,,
24.16,0.0,1.44,6680,1715,166157,96,,
24.19,0.0,1.46,6684,1716,166259,96,,
24.63,0.0,1.48,6688,1718,166389,96,,
24.14,0.0,1.43,6692,1718,166447,96,,
24.12,0.0,1.42,6696,1720,166527,96,,
24.2,0.0,1.43,6700,1721,166634,96,,
23.72,0.0,1.35,6704,1722,166730,96,,
23.65,0.0,1.35,6708,1723,166801,96,,
23.66,0.0,1.32,6712,1724,166887,96,,
23.79,0.0,1.33,6716,1725,166982,96,,
23.85,0.0,1.34,6720,1725,167063,96,,
24.0,0.0,1.37,6724,1726,167146,96,,
23.69,0.0,1.36,6728,1727,167237,96,,
23.69,0.0,1.36,6732,1728,167317,96,,
23.26,0.0,1.3,6736,1729,167411,96,,
23.0,0.0,1.26,6740,1729,167473,96,,
22.37,0.0,1.19,6744,1730,167555,96,,
22.37,0.0,1.2,6748,1731,167628,96,,
22.6,0.0,1.21,6752,1731,167714,96,,
22.84,0.0,1.26,6756,1732,167815,96,,
23.11,0.0,1.3,6760,1734,167940,96,,
23.44,0.0,1.32,6764,1735,168040,96,,
23.56,0.0,1.3,6768,1737,168159,96,,
23.6,0.0,1.29,6772,1738,168238,96,,
23.49,0.0,1.31,6776,1739,168341,96,,
22.61,0.0,1.2,6780,1740,168418,96,,
22.18,0.0,1.12,6784,1740,168477,96,,
21.62,0.0,1.06,6788,1741,168551,96,,
21.63,0.0,1.06,6792,1741,168610,96,,
21.81,0.0,1.1,6796,1742,168708,96,,
21.51,0.0,1.08,6800,1743,168785,96,,
21.45,0.0,1.1,6804,1744,168875,96,,
21.34,0.0,1.1,6808,1744,168935,96,,
21.73,0.0,1.14,6812,1746,169060,96,,
21.59,0.0,1.11,6816,1746,169141,96,,
21.5,0.0,1.13,6820,1747,169213,96,,
21.56,0.0,1.12,6824,1748,169302,96,,
21.48,0.0,1.11,6828,1750,169385,96,,
21.71,0.0,1.13,6832,1751,169488,96,,
21.61,0.0,1.13,6836,1752,169572,96,,
21.56,0.0,1.14,6840,1753,169629,96,,
22.16,0.0,1.19,6844,1754,169771,96,,
22.1,0.0,1.17,6848,1755,169838,96,,
22.04,0.0,1.2,6852,1755,169918,96,,
21.9,0.0,1.2,6856,1757,170005,96,,
21.6,0.0,1.15,6860,1757,170100,96,,
21.53,0.0,1.14,6864,1758,170193,96,,
21.2,0.0,1.16,6868,1759,170279,96,,
21.35,0.0,1.17,6872,1760,170373,96,,
21.13,0.0,1.14,6876,1761,170454,96,,
21.07,0.0,1.16,6880,1761,170525,96,,
21.46,0.0,1.22,6884,1762,170623,96,,
21.55,0.0,1.28,6888,1763,170706,96,,
21.74,0.0,1.31,6892,1764,170784,96,,
21.62,0.0,1.28,6896,1765,170870,96,,
21.73,0.0,1.3,6900,1767,170958,96,,
21.7,0.0,1.27,6904,1768,171045,96,,
22.04,0.0,1.31,6908,1768,171139,96,,
22.22,0.0,1.33,6912,1770,171282,96,,
22.41,0.0,1.35,6916,1771,171382,96,,
22.6,0.0,1.34,6920,1771,171473,96,,
22.71,0.0,1.35,6924,1772,171573,96,,
22.69,0.0,1.35,6928,1773,171654,96,,
22.99,0.0,1.41,6932,1774,171787,96,,
23.28,0.0,1.41,6936,1775,171900,96,,
23.53,0.0,1.45,6940,1776,171982,96,,
22.79,0.0,1.4,6944,1777,172050,96,,
22.81,0.0,1.42,6948,1778,172119,96,,
22.91,0.0,1.4,6952,1779,172209,96,,
23.16,0.0,1.43,6956,1780,172321,96,,
22.92,0.0,1.42,6960,1781,172392,96,,
22.98,0.0,1.43,6964,1782,172491,96,,
22.8,0.0,1.38,6968,1783,172559,96,,
22.69,0.0,1.39,6972,1784,172642,96,,
22.69,0.0,1.37,6976,1785,172723,96,,
22.77,0.0,1.36,6980,1785,172802,96,,
22.67,0.0,1.35,6984,1786,172890,96,,
22.58,0.0,1.33,6988,1787,172964,96,,
23.21,0.0,1.39,6992,1788,173105,96,,
23.36,0.0,1.38,6996,1789,173206,96,,
23.23,0.0,1.33,7000,1790,173281,96,,
23.59,0.0,1.38,7004,1791,173404,96,,
23.34,0.0,1.36,7008,1792,173473,96,,
22.93,0.0,1.3,7012,1793,173575,96,,
22.49,0.0,1.26,7016,1794,173631,96,,
22.3,0.0,1.23,7020,1795,173703,96,,
22.1,0.0,1.21,7024,1796,173783,96,,
23.48,0.0,1.32,7028,1798,174002,96,,
22.97,0.0,1.23,7032,1799,174084,96,,
22.98,0.0,1.28,7036,1800,174198,96,,
22.86,0.0,1.26,7040,1800,174268,96,,
23.01,0.0,1.29,7044,1801,174351,96,,
23.23,0.0,1.3,7048,1802,174442,96,,
24.74,0.0,1.43,7052,1804,174683,96,,
24.51,0.0,1.4,7056,1805,174772,96,,
24.76,0.0,1.42,7060,1806,174868,96,,
24.94,0.0,1.42,7064,1807,174985,96,,
,0.0,,,,175000,,23.0,2.25
24.98,0.0,1.47,7068,1809,175057,96,,
25.03,0.0,1.45,7072,1810,175145,96,,
25.0,0.0,1.47,7076,1811,175223,96,,
25.05,0.0,1.5,7080,1812,175307,96,,
25.11,0.0,1.52,7084,1813,175401,96,,
25.45,0.0,1.55,7088,1814,175509,96,,
25.04,0.0,1.51,7092,1815,175609,96,,
25.1,0.0,1.51,7096,1816,175716,96,,
25.51,0.0,1.59,7100,1817,175832,96,,
25.11,0.0,1.54,7104,1818,175915,96,,
25.55,0.0,1.55,7108,1819,176028,96,,
25.25,0.0,1.55,7112,1820,176100,96,,
25.66,0.0,1.62,7116,1821,176197,96,,
26.18,0.0,1.67,7120,1822,176321,96,,
26.29,0.0,1.71,7124,1823,176412,96,,
25.14,0.0,1.63,7128,1824,176516,96,,
25.25,0.0,1.66,7132,1826,176609,96,,
24.79,0.0,1.59,7136,1826,176677,96,,
24.77,0.0,1.58,7140,1827,176745,96,,
24.78,0.0,1.58,7144,1828,176829,96,,
24.64,0.0,1.57,7148,1829,176906,96,,
23.2,0.0,1.45,7152,1830,177003,96,,
23.12,0.0,1.45,7156,1831,177084,96,,
23.22,0.0,1.47,7160,1832,177190,96,,
23.05,0.0,1.47,7164,1833,177290,96,,
23.35,0.0,1.49,7168,1833,177392,96,,
23.64,0.0,1.51,7172,1835,177509,96,,
23.79,0.0,1.53,7176,1835,177602,96,,
23.78,0.0,1.52,7180,1836,177685,96,,
23.76,0.0,1.5,7184,1837,177777,96,,
23.61,0.0,1.52,7188,1838,177870,96,,
23.48,0.0,1.5,7192,1839,177957,96,,
23.29,0.0,1.51,7196,1841,178045,96,,
23.03,0.0,1.48,7200,1842,178135,96,,
23.37,0.0,1.54,7204,1843,178252,96,,
23.25,0.0,1.56,7208,1844,178353,96,,
23.36,0.0,1.59,7212,1845,178436,96,,
23.18,0.0,1.55,7216,1846,178515,96,,
22.74,0.0,1.5,7220,1846,178595,96,,
23.04,0.0,1.49,7224,1847,178716,96,,
22.93,0.0,1.46,7228,1848,178809,96,,
23.37,0.0,1.5,7232,1849,178946,96,,
23.79,0.0,1.56,7236,1850,179056,96,,
24.87,0.0,1.65,7240,1852,179232,96,,
24.92,0.0,1.64,7244,1853,179321,96,,
25.16,0.0,1.68,7248,1854,179422,96,,
25.4,0.0,1.71,7252,1856,179543,96,,
25.55,0.0,1.71,7256,1857,179639,96,,
25.74,0.0,1.78,7260,1858,179764,96,,
25.69,0.0,1.79,7264,1859,179859,96,,
25.77,0.0,1.79,7268,1860,179969,96,,
25.44,0.0,1.8,7272,1861,180053,96,,
25.41,0.0,1.78,7276,1862,180143,96,,
25.52,0.0,1.78,7280,1863,180237,96,,
25.77,0.0,1.84,7284,1864,180354,96,,
26.23,0.0,1.86,7288,1865,180493,96,,
26.68,0.0,1.91,7292,1867,180625,96,,
26.72,0.0,1.92,7296,1868,180717,96,,
27.02,0.0,1.94,7300,1869,180837,96,,
26.67,0.0,1.89,7304,1870,180919,96,,
26.5,0.0,1.89,7308,1871,181003,96,,
28.22,0.0,2.04,7312,1874,181258,96,,
28.48,0.0,2.08,7316,1875,181363,96,,
29.67,0.0,2.21,7320,1877,181562,96,,
29.94,0.0,2.26,7324,1878,181710,96,,
30.2,0.0,2.3,7328,1879,181829,96,,
29.63,0.0,2.24,7332,1880,181909,96,,
29.43,0.0,2.25,7336,1881,181999,96,,
29.2,0.0,2.25,7340,1882,182152,96,,
29.84,0.0,2.3,7344,1884,182305,96,,
30.07,0.0,2.29,7348,1886,182429,96,,
30.41,0.0,2.26,7352,1887,182584,96,,
30.46,0.0,2.23,7356,1888,182685,96,,
29.88,0.0,2.14,7360,1889,182752,96,,
29.89,0.0,2.13,7364,1890,182848,96,,
29.86,0.0,2.14,7368,1891,182955,96,,
29.86,0.0,2.13,7372,1892,183039,96,,
29.86,0.0,2.14,7376,1893,183129,96,,
29.99,0.0,2.15,7380,1894,183236,96,,
29.78,0.0,2.09,7384,1894,183332,96,,
29.28,0.0,2.02,7388,1895,183421,96,,
29.01,0.0,2.02,7392,1896,183526,96,,
28.92,0.0,2.03,7396,1897,183609,96,,
29.02,0.0,2.0,7400,1899,183739,96,,
29.12,0.0,2.02,7404,1900,183831,96,,
29.34,0.0,2.02,7408,1901,183937,96,,
27.78,0.0,1.86,7412,1902,184036,96,,
27.94,0.0,1.85,7416,1904,184157,96,,
27.4,0.0,1.82,7420,1905,184302,96,,
27.13,0.0,1.78,7424,1906,184423,96,,
26.96,0.0,1.76,7428,1907,184525,96,,
26.98,0.0,1.76,7432,1908,184607,96,,
27.06,0.0,1.75,7436,1909,184705,96,,
26.45,0.0,1.69,7440,1909,184797,96,,
25.71,0.0,1.64,7444,1910,184876,96,,
25.45,0.0,1.65,7448,1911,184974,96,,
25.95,0.0,1.77,7452,1913,185179,96,,
26.12,0.0,1.79,7456,1915,185297,96,,
26.52,0.0,1.82,7460,1916,185404,96,,
26.6,0.0,1.84,7464,1918,185508,96,,
26.49,0.0,1.83,7468,1919,185604,96,,
26.46,0.0,1.81,7472,1921,185685,96,,
26.82,0.0,1.86,7476,1922,185811,96,,
26.6,0.0,1.82,7480,1923,185896,96,,
26.7,0.0,1.84,7484,1924,186002,96,,
26.9,0.0,1.86,7488,1925,186111,96,,
26.97,0.0,1.81,7492,1926,186223,96,,
27.58,0.0,1.84,7496,1927,186367,96,,
27.54,0.0,1.85,7500,1928,186493,96,,
27.96,0.0,1.88,7504,1930,186627,96,,
27.75,0.0,1.84,7508,1931,186712,96,,
27.8,0.0,1.85,7512,1932,186816,96,,
28.2,0.0,1.88,7516,1934,186977,96,,
28.07,0.0,1.89,7520,1936,187109,96,,
28.39,0.0,1.96,7524,1937,187262,96,,
28.69,0.0,1.98,7528,1938,187394,96,,
28.77,0.0,1.98,7532,1939,187484,96,,
28.76,0.0,1.94,7536,1940,187581,96,,
29.16,0.0,1.99,7540,1941,187713,96,,
29.63,0.0,2.04,7544,1942,187839,96,,
29.84,0.0,2.04,7548,1943,187958,96,,
28.84,0.0,1.93,7552,1944,188063,96,,
28.74,0.0,1.93,7556,1945,188171,96,,
28.92,0.0,1.94,7560,1947,188296,96,,
28.84,0.0,1.91,7564,1948,188392,96,,
29.03,0.0,1.94,7568,1950,188507,96,,
29.7,0.0,2.04,7572,1951,188655,96,,
29.55,0.0,2.02,7576,1952,188766,96,,
29.64,0.0,2.07,7580,1953,188860,96,,
29.69,0.0,2.05,7584,1954,188971,96,,
29.62,0.0,2.08,7588,1955,189073,96,,
30.2,0.0,2.18,7592,1957,189243,96,,
29.77,0.0,2.15,7596,1958,189344,96,,
29.49,0.0,2.17,7600,1959,189442,96,,
28.99,0.0,2.12,7604,1960,189526,96,,
28.92,0.0,2.15,7608,1961,189604,96,,
29.16,0.0,2.19,7612,1963,189732,96,,
28.69,0.0,2.18,7616,1965,189846,96,,
28.43,0.0,2.11,7620,1966,189952,96,,
28.33,0.0,2.08,7624,1968,190095,96,,
27.93,0.0,2.05,7628,1969,190187,96,,
28.14,0.0,2.11,7632,1970,190298,96,,
28.19,0.0,2.12,7636,1971,190400,96,,
28.78,0.0,2.14,7640,1973,190591,96,,
28.63,0.0,2.12,7644,1974,190702,96,,
28.38,0.0,2.1,7648,1975,190796,96,,
28.3,0.0,2.1,7652,1976,190893,96,,
28.19,0.0,2.09,7656,1977,190990,96,,
28.27,0.0,2.09,7660,1979,191123,96,,
28.23,0.0,2.13,7664,1981,191215,96,,
28.25,0.0,2.1,7668,1982,191332,96,,
27.81,0.0,2.01,7672,1983,191436,96,,
27.84,0.0,2.0,7676,1984,191550,96,,
28.2,0.0,2.03,7680,1985,191680,96,,
28.11,0.0,2.04,7684,1986,191782,96,,
28.04,0.0,2.02,7688,1987,191877,96,,
27.47,0.0,1.97,7692,1988,191990,96,,
28.08,0.0,2.02,7696,1990,192152,96,,
28.09,0.0,2.0,7700,1991,192251,96,,
28.52,0.0,2.06,7704,1992,192378,96,,
28.82,0.0,2.07,7708,1994,192486,96,,
28.54,0.0,2.04,7712,1995,192586,96,,
28.63,0.0,2.03,7716,1996,192709,96,,
28.54,0.0,1.99,7720,1997,192806,96,,
28.12,0.0,1.94,7724,1998,192907,96,,
28.12,0.0,1.92,7728,1999,192999,96,,
28.19,0.0,1.87,7732,2000,193117,96,,
28.27,0.0,1.88,7736,2001,193227,96,,
27.61,0.0,1.85,7740,2002,193352,96,,
27.41,0.0,1.83,7744,2003,193443,96,,
27.3,0.0,1.82,7748,2004,193526,96,,
27.32,0.0,1.8,7752,2005,193625,96,,
27.3,0.0,1.83,7756,2006,193720,96,,
27.03,0.0,1.81,7760,2007,193826,96,,
27.16,0.0,1.8,7764,2008,193931,96,,
27.0,0.0,1.8,7768,2010,194032,96,,
27.31,0.0,1.85,7772,2011,194167,96,,
27.6,0.0,1.87,7776,2012,194310,96,,
27.29,0.0,1.82,7780,2013,194409,96,,
27.68,0.0,1.81,7784,2015,194550,96,,
27.69,0.0,1.79,7788,2015,194646,96,,
27.59,0.0,1.77,7792,2016,194749,96,,
27.57,0.0,1.76,7796,2018,194909,96,,
28.17,0.0,1.82,7800,2019,195068,96,,
27.94,0.0,1.78,7804,2020,195172,96,,
27.81,0.0,1.79,7808,2021,195267,96,,
28.39,0.0,1.85,7812,2023,195425,96,,
28.42,0.0,1.85,7816,2025,195551,96,,
28.57,0.0,1.89,7820,2026,195663,96,,
28.7,0.0,1.92,7824,2027,195777,96,,
28.86,0.0,1.95,7828,2028,195885,96,,
28.83,0.0,1.99,7832,2029,196000,96,,
28.87,0.0,1.99,7836,2030,196114,96,,
28.66,0.0,1.95,7840,2031,196218,96,,
28.85,0.0,1.98,7844,2032,196328,96,,
29.42,0.0,2.02,7848,2033,196468,96,,
29.39,0.0,2.04,7852,2034,196564,96,,
29.34,0.0,2.01,7856,2035,196654,96,,
29.13,0.0,1.98,7860,2036,196739,96,,
29.12,0.0,1.96,7864,2037,196843,96,,
29.25,0.0,1.96,7868,2039,196957,96,,
29.16,0.0,1.96,7872,2040,197083,96,,
28.71,0.0,1.94,7876,2041,197181,96,,
28.63,0.0,1.95,7880,2042,197272,96,,
28.41,0.0,1.99,7884,2043,197391,96,,
28.54,0.0,2.02,7888,2044,197500,96,,
28.57,0.0,2.01,7892,2045,197606,96,,
28.23,0.0,1.98,7896,2046,197732,96,,
27.49,0.0,1.89,7900,2047,197817,96,,
27.41,0.0,1.88,7904,2048,197913,96,,
27.31,0.0,1.84,7908,2049,197998,96,,
26.41,0.0,1.74,7912,2050,198066,96,,
26.21,0.0,1.72,7916,2051,198172,96,,
26.06,0.0,1.72,7920,2052,198269,96,,
25.91,0.0,1.69,7924,2053,198368,96,,
25.93,0.0,1.68,7928,2055,198478,96,,
26.59,0.0,1.71,7932,2057,198659,96,,
26.54,0.0,1.73,7936,2058,198768,96,,
26.76,0.0,1.73,7940,2059,198894,96,,
26.63,0.0,1.69,7944,2060,198991,96,,
26.27,0.0,1.69,7948,2061,199095,96,,
26.62,0.0,1.74,7952,2062,199226,96,,
26.57,0.0,1.73,7956,2063,199311,96,,
27.33,0.0,1.81,7960,2064,199472,96,,
27.62,0.0,1.87,7964,2066,199605,96,,
27.55,0.0,1.89,7968,2067,199712,96,,
27.57,0.0,1.9,7972,2068,199840,96,,
27.7,0.0,1.9,7976,2070,199951,96,,
,0.0,,,,200000,,30.5,2.5
